stock_code,time,开盘,成交量,成交额,振幅,换手率,收盘,最低,最高,涨跌幅,涨跌额,收盘_index,成交量_index,feat_rsi_14,feat_mfi_14,feat_macd_hist,feat_bias_5,feat_idx_bias_5,feat_bias_20,feat_idx_bias_20,feat_bias_60,feat_idx_bias_60,feat_atr_norm,feat_bb_pos,feat_obv_trend,feat_vol_ratio,diff_days,feat_log_time_gap,feat_log_ret,feat_log_ret_index,feat_excess_ret,feat_vol_20,label_1d,label_5d,label_vol
000032,2011-03-02,22.79,34251.0,33349196.0,3.06,1.47,22.85,22.15,22.85,-0.17,-0.04,2913.81,144173382.0,0.5966140353246665,0.799482486649117,0.007503245995699866,0.0056333069272072045,0.005112818680173881,0.043569601753745024,0.01871744410411158,0.012921958463550487,0.029773309638285284,0.02527320796361634,0.8397711694678089,0.27287748797998435,1.201597639674648,1.0,0.6931471805599453,-0.0017490166242616178,-0.0017521816738880185,3.165049626400714e-06,0.014819696005372996,-0.015435808129839362,0.005499075525599871,0.01254961735025785
000032,2011-03-03,23.18,37165.0,36730004.0,2.98,1.6,22.5,22.5,23.18,-1.53,-0.35,2902.98,164828973.0,0.5474130441527559,0.8070993514318249,0.005812533131078679,-0.009421502157259787,-0.00030442197017488404,0.023634585200518643,0.012209181808212843,-0.0002665955745133619,0.0257246180727706,0.02599176643045153,0.6947226379824522,0.22592765287435168,1.2557355336153777,1.0,0.6931471805599453,-0.015435808129839362,-0.003723707582381524,-0.011712100547457839,0.015447171571213733,0.01718482475410097,0.027182734593802056,0.007749706261288987
000032,2011-03-04,22.42,30332.0,29726676.0,3.2,1.3,22.89,22.29,23.01,1.73,0.39,2942.31,129271958.0,0.5881681104972044,0.8033437477716167,0.005339316829076569,0.004299754299754266,0.008810216230190182,0.036661307488508044,0.022543456559079855,0.017732887726292557,0.03887411375167393,0.025970766026671272,0.813484868275978,0.24185082964345117,1.0037792294604493,1.0,0.6931471805599453,0.01718482475410097,0.013457191530398408,0.0037276332237025627,0.015729878298768617,0.006097579868118538,0.014830504677910217,0.005560046805101847
000032,2011-03-07,23.06,40209.0,39924016.0,1.35,1.73,23.03,22.77,23.08,0.61,0.14,2996.21,177510040.0,0.6020224633129175,0.8075099708771135,0.005123271816433244,0.008672039243167395,0.020908763185530033,0.03827600198367964,0.037569970895708904,0.024633318008572047,0.05683077160757666,0.024930590058174336,0.8375009534356438,0.26683297357063906,1.2867930023085765,3.0,1.3862943611198906,0.006097579868118538,0.018153169532059376,-0.012055589663940838,0.015729316134930643,0.009937433257924464,0.014227444127432336,0.005921249469410694
000032,2011-03-08,23.01,35820.0,35887196.0,1.61,1.54,23.26,22.91,23.28,1.0,0.23,2999.94,137269607.0,0.6243788101444776,0.808675976911667,0.005252605623605038,0.015454466078756779,0.016566984632588433,0.04307271463485729,0.03525903993332813,0.0356573039961412,0.057174863332454695,0.024057147025908415,0.9022613338326585,0.3320917802913947,1.105362799388037,1.0,0.6931471805599453,0.009937433257924464,0.0012441318116217684,0.008693301446302695,0.01556082783895126,-0.002582868418254189,0.0032620854749017742,0.013221560176555323
000032,2011-03-09,23.2,41091.0,40968668.0,1.93,1.76,23.2,22.85,23.3,-0.26,-0.06,3002.15,135053915.0,0.6146782189912432,0.7269421054264421,0.004854799930450941,0.00974930362116977,0.011261426649483042,0.034928848641655685,0.03196029660673205,0.03425217326695873,0.056962143786728925,0.023782020066792448,0.8712470148065048,0.2872485242831604,1.225333275680984,1.0,0.6931471805599453,-0.002582868418254189,0.0007364101837438846,-0.0033192786019980735,0.015577958761154838,0.0008616975974811416,0.009011002830555186,0.01570708325481047
000032,2011-03-10,23.12,59147.0,59163684.0,2.93,2.54,23.22,22.83,23.51,0.09,0.02,2957.14,135238994.0,0.6168153031753094,0.792263995871223,0.004299305481184071,0.004325259515570945,-0.007521269990434898,0.03170195276919996,0.014066288744534194,0.03569782482641726,0.04050524101404518,0.024156076203225685,0.8542488000808837,0.32385003048103,1.6731895609170413,1.0,0.6931471805599453,0.0008616975974811416,-0.015106113619882558,0.0159678112173637,0.014702674021619396,0.009856518622543048,0.006011181690280978,0.020479524119469315
000032,2011-03-11,22.97,100551.0,102775640.0,5.08,4.32,23.45,22.93,24.11,0.99,0.23,2933.8,127845915.0,0.6414437960514466,0.8198930125475915,0.0042145870888147564,0.00938360881542688,-0.014791889982295858,0.03772541210310876,0.00422924344446729,0.046501249553730695,0.031942146800553184,0.025804913684756944,0.9250963660017462,0.39275887737447196,2.554565016906821,1.0,0.6931471805599453,0.009856518622543048,-0.007924073960442991,0.01778059258298604,0.014713931639686434,0.009337928633604385,-0.004616181902126311,0.021704993391413754
000032,2011-03-14,23.47,54279.0,55412668.0,2.22,2.33,23.67,23.26,23.78,0.94,0.22,2937.63,125582010.0,0.6637088930180479,0.8788182549080642,0.004411552610492477,0.013270547945205546,-0.009609147536252638,0.043374768579740985,0.004878103845579629,0.05662567238800986,0.032749997495142846,0.025308189802637923,0.9676484949317036,0.4028841769977778,1.3560003747303238,3.0,1.3862943611198906,0.009337928633604385,0.0013046227386632142,0.00803330589494117,0.014637928960483946,-0.022645701760362083,-0.019797557600538987,0.02170921992165813
000032,2011-03-15,23.53,49710.0,49576340.0,4.18,2.14,23.14,22.68,23.67,-2.24,-0.53,2896.26,172272612.0,0.571619016602206,0.8060873522658468,0.002841197307387833,-0.008399040109701827,-0.016682306895235643,0.01696405027687442,-0.009222875934264962,0.03344324770929008,0.017697301118827724,0.027094650833960107,0.6964264930457931,0.3721310954676577,1.2146342536141626,1.0,0.6931471805599453,-0.022645701760362083,-0.014182884311087463,-0.00846281744927462,0.015681605529832138,0.018411995182509182,0.000863930939263878,0.019586099093227834
000032,2011-03-16,23.14,49062.0,49642176.0,2.68,2.11,23.57,22.99,23.61,1.86,0.43,2930.8,140044614.0,0.6179367014661149,0.8087057662044543,0.002650274236343339,0.006834686031610415,-0.00011122005672903335,0.03291117051579806,0.002474546918822318,0.053015636634400565,0.029293011357530485,0.026579225601163346,0.8691256094674755,0.3830468187274864,1.1779591836731866,1.0,0.6931471805599453,0.018411995182509182,0.011855173804570688,0.006556821377938494,0.01545597379724208,-0.02578570024703295,-0.01970929266175043,0.019412025229075754
000032,2011-03-17,23.3,38396.0,38436332.0,2.55,1.65,22.97,22.83,23.43,-2.55,-0.6,2897.3,147421746.0,0.5315702963199813,0.7510475082787079,0.0006823058888348601,-0.016695205479452024,-0.007487775584603562,0.005581700777060217,-0.008481108935151527,0.027579573668552904,0.01768064844284689,0.027626533106699616,0.563220066143555,0.29661497280356297,0.9143907713115934,1.0,0.6931471805599453,-0.02578570024703295,-0.01149615447580883,-0.014289545771224122,0.016603351291773292,0.016836141259019364,0.00927336887731965,0.014272449881446566
000032,2011-03-18,23.06,37009.0,37399372.0,2.05,1.59,23.36,23.06,23.53,1.7,0.39,2906.89,107808469.0,0.5733154277904612,0.7490820820061772,0.0003082172125818853,0.0007711421472025304,-0.0023632564754464402,0.019731098306268402,-0.00532004533886532,0.04652465112111637,0.02116984754590301,0.026937252479793217,0.7346510224636764,0.3650541004350059,0.8688231717478424,1.0,0.6931471805599453,0.016836141259019364,0.003304512335653957,0.013531628923365407,0.016169974824149527,-0.01596581918493612,-0.006614292034672613,0.012337569110212467
000032,2011-03-21,23.28,25974.0,25948744.0,2.01,1.12,22.99,22.89,23.36,-1.58,-0.37,2909.14,105097982.0,0.525470939900542,0.7027303750391554,-0.001101652536111642,-0.009307937602344274,0.00036518965447274176,0.0024636448863015747,-0.004156394350151804,0.031311681320653095,0.021973839220583047,0.02687598593507613,0.5299494665233037,0.3054545156351187,0.6085590477293586,3.0,1.3862943611198906,-0.01596581918493612,0.0007737236954576914,-0.016739542880393813,0.016207806724742806,-0.003485842309685974,0.01665051623325345,0.009211650632178502
000032,2011-03-22,22.99,20515.0,20313464.0,1.78,0.88,22.91,22.73,23.14,-0.35,-0.08,2919.14,106469168.0,0.5154547675514679,0.7176140624348568,-0.0022985929270960903,-0.010794473229706392,0.0022268350446019713,-0.0036097942852173492,-0.0018201632231283904,0.029200359389038644,0.02536074265013366,0.026321712029731874,0.44556242827129283,0.3260231656556146,0.48823035238725054,1.0,0.6931471805599453,-0.003485842309685974,0.0034315474935761757,-0.00691738980326215,0.01396118085811061,0.01773786501688741,0.029249396954179423,0.00721883101552953
000032,2011-03-23,22.97,28622.0,28782334.0,2.05,1.23,23.32,22.87,23.34,1.79,0.41,2948.48,122810342.0,0.561578407564703,0.7140057124451176,-0.0018831901422642794,0.009086975335352632,0.011072666732963254,0.01151618989785086,0.0067347718169030735,0.0486240182265123,0.03533476197351315,0.025451468677453574,0.7037877411435398,0.3289067563356529,0.6782520708108531,1.0,0.6931471805599453,0.01773786501688741,0.010000730972809619,0.0077371340440777914,0.014007770341755921,0.000857265376118367,0.013290364306732215,0.012780229506134312
000032,2011-03-24,23.32,34658.0,35147204.0,1.16,1.49,23.34,23.28,23.55,0.09,0.02,2946.71,116307680.0,0.563759859737345,0.7164284732841223,-0.001619755948995967,0.006728778467908869,0.007053141549490105,0.010630236636428592,0.004961869419857878,0.05056264066016514,0.034455340066048556,0.024439549651906065,0.6987873149405861,0.32287192263688375,0.8286718846198305,1.0,0.6931471805599453,0.000857265376118367,-0.0006004895696955593,0.0014577549458139262,0.013393183324372783,0.0055543830045221825,0.012433098930614058,0.013549987300817532
000032,2011-03-25,23.36,40178.0,40982680.0,1.41,1.73,23.47,23.34,23.67,0.56,0.13,2977.81,153205493.0,0.5784426457923155,0.716838475372018,-0.0011316281524790018,0.011376368180642915,0.01277235723692094,0.014129542410232121,0.013852498881984365,0.056897755161777086,0.044762399626415705,0.023572488147121977,0.7848743339013476,0.41204827303961666,0.9559908250766269,1.0,0.6931471805599453,0.0055543830045221825,0.010498837261903588,-0.004944454257381405,0.013392087779993527,0.015641832334216996,0.007217182674965262,0.01374449872953015
000032,2011-03-28,23.49,63938.0,65840208.0,2.9,2.75,23.84,23.36,24.04,1.58,0.37,2984.0,169306069.0,0.617865013377968,0.7298315537598028,0.00011292722946659095,0.019849418206707936,0.009735966226632975,0.027874188889128293,0.014596383426309645,0.07330982216552862,0.046146367001981936,0.02358641496455053,1.013178641250702,0.42614757943529724,1.484851440541037,3.0,1.3862943611198906,0.015641832334216996,0.0020765513239458097,0.013565281010271185,0.013447083758448344,0.005855307402219153,-0.013173640945455038,0.011126619122285148
000032,2011-03-29,23.84,75801.0,78975856.0,3.02,3.26,23.98,23.53,24.25,0.59,0.14,2958.08,180640107.0,0.6318922458287631,0.8043322605149864,0.001126426215680325,0.016532428995337245,-0.0016658701809237897,0.0314865794907091,0.005114118821119229,0.07898131205567394,0.03631488266275973,0.02391844908201328,1.0227590014002719,0.44886852799350013,1.690650691194527,1.0,0.6931471805599453,0.005855307402219153,-0.008724273117744924,0.014579580519964077,0.01347228308748639,-0.01894394686009706,-0.026366239178077,0.009416960940324876
000032,2011-03-30,23.96,66196.0,68773072.0,4.21,2.84,23.53,23.49,24.5,-1.88,-0.45,2955.77,139370046.0,0.5606531177512615,0.7087493724915295,0.0003931614607120935,-0.004316181448882683,-0.002936102661045381,0.010652005841422563,0.0036137660617014955,0.057916388786895645,0.034452407140960206,0.02570073862190159,0.6809141660006444,0.3990284853438216,1.4256347634689328,1.0,0.6931471805599453,-0.01894394686009706,-0.000781217013445651,-0.018162729846651408,0.014271000121215155,-0.008107575880861298,-0.008450393847879902,0.010158372055611308
000032,2011-03-31,23.55,44745.0,45340968.0,3.44,1.92,23.34,22.99,23.8,-0.81,-0.19,2928.11,116767620.0,0.533314010251152,0.6119726669837283,-0.0007447293309922428,-0.01235612728503721,-0.01102556983795333,0.0006859886811867444,-0.006202010023474425,0.048180055837069524,0.023607041019243047,0.026538128709307995,0.5136978269008521,0.3877015657427116,0.9558518018482673,1.0,0.6931471805599453,-0.008107575880861298,-0.009402028510918807,0.0012944526300575094,0.013903541399926923,0.0072572356935682696,-0.0031755594638353283,0.012336283095645197
000032,2011-04-01,23.16,45156.0,45342208.0,4.58,1.94,23.51,22.52,23.59,0.73,0.17,2967.41,110219751.0,0.554257734489158,0.533720693025132,-0.0010704387449592399,-0.0054991539763112884,0.0029526740695324794,0.006636694497966333,0.00670757285874779,0.05474095065762441,0.03604239238143303,0.027715254946157352,0.6399865992187834,0.39724538066592857,0.9495960809917914,1.0,0.6931471805599453,0.0072572356935682696,0.01333235478296752,-0.0060751190893992505,0.013497894826341863,-0.009831239688741111,-0.013446012537784094,0.012184492932694514
000032,2011-04-06,23.36,32260.0,32517834.0,2.08,1.39,23.28,23.1,23.59,-0.98,-0.23,3001.36,156718414.0,0.5202406543620026,0.6019931559091084,-0.0019844282515499166,-0.010540632437946118,0.01323837515098858,-0.0037445169573124826,0.01813632502639173,0.043953990687523925,0.046718463890364825,0.027493290897134485,0.4181742549198359,0.3237529530021978,0.6841210126516403,5.0,1.791759469228055,-0.009831239688741111,0.011376000794559537,-0.021207240483300648,0.013670997903518197,-0.006896579059060329,-0.0002577651773519535,0.015503478021956682
000032,2011-04-07,23.12,33741.0,33679308.0,1.42,1.45,23.12,22.93,23.26,-0.69,-0.16,3007.91,133886713.0,0.497371857894623,0.5347554793142087,-0.003021503903738192,-0.010104469943483463,0.012044633580430286,-0.01029515635367384,0.020220334162682763,0.03653889262497212,0.04805695124188403,0.02678747391593173,0.2788337199671241,0.25054807025075476,0.7171086119554835,1.0,0.6931471805599453,-0.006896579059060329,0.0021799661502768892,-0.009076545209337218,0.0135798690875607,0.01246523769864262,0.011353984004768157,0.014650295252580605
000032,2011-04-08,23.08,31921.0,32264192.0,2.16,1.37,23.41,23.01,23.51,1.25,0.29,3030.02,123817025.0,0.5370907882121728,0.5949160076752545,-0.002778586602893533,0.0033430481741814067,0.014415315628387715,0.00166873475674989,0.02723406678943663,0.04905446180503703,0.05458845624235087,0.026091545615953015,0.5361784189316313,0.33136450900833353,0.6851036476547021,1.0,0.6931471805599453,0.01246523769864262,0.007323734732350703,0.005141502966291917,0.013860806933470582,-0.017234377455544868,-0.0002563335768295476,0.014629245178101909
000032,2011-04-11,23.36,33377.0,33639664.0,2.31,1.43,23.01,23.01,23.55,-1.71,-0.4,3022.75,158087448.0,0.48066938518489005,0.5350966671750321,-0.003760531457966112,-0.011003180606894203,0.00560898768750695,-0.015003959675520706,0.02363096660191255,0.031037160951129295,0.050847848483691394,0.026325324633088034,0.18604027712290208,0.23867522947524758,0.7367267453857764,3.0,1.3862943611198906,-0.017234377455544868,-0.0024022070873404044,-0.014832170368204464,0.014412223674000345,0.00649774865751995,0.024893989372309324,0.012012512261658045
000032,2011-04-12,23.08,27986.0,28087972.0,1.69,1.2,23.16,22.95,23.34,0.65,0.15,3021.37,157956281.0,0.5018048416355049,0.5331910636454285,-0.003802682806073444,-0.0015519917227109215,0.001554025250258384,-0.007967103572346423,0.021648795356107975,0.03756467979302469,0.0492581600999884,0.025489434855340568,0.3348674111142141,0.1723957558510592,0.6715103584298302,1.0,0.6931471805599453,0.00649774865751995,-0.00045664216593316776,0.006954390823453118,0.01430492347716555,0.021781770821098147,0.027426981077811205,0.012103375515551854
000032,2011-04-13,23.22,44947.0,45704108.0,3.02,1.93,23.67,22.99,23.69,2.2,0.51,3050.4,138585678.0,0.5664156150641312,0.5855994161823573,-0.0022752360313778564,0.017014694508894035,0.007900240873090603,0.013878180416345476,0.02950216934912442,0.05904460783582666,0.057756508293890674,0.02527116617250872,0.7876503161236372,0.16302512036030242,1.0906924600090537,1.0,0.6931471805599453,0.021781770821098147,0.009562358654931186,0.012219412166166961,0.015013988157398593,0.0,0.006736867584758149,0.014440549805952996
000032,2011-04-14,23.67,54780.0,56517692.0,2.24,2.35,23.67,23.49,24.02,0.0,0.0,3042.64,140801851.0,0.5664156150641312,0.6034065014388733,-0.0013285384989782574,0.012230585015395201,0.0030341830188602703,0.012728634078511103,0.024352890419147233,0.05742025791464411,0.05361283405867967,0.025065455196278164,0.7601753343206655,0.2219732726207131,1.3211747312667599,1.0,0.6931471805599453,0.0,-0.002547169949851396,0.002547169949851396,0.014038495512414144,-0.006782560973914382,0.007072522534624283,0.014610798018606897
000032,2011-04-15,23.63,36329.0,36819944.0,2.24,1.56,23.51,23.14,23.67,-0.68,-0.16,3050.53,141741926.0,0.540892393834392,0.5471576451211096,-0.0011804503793214434,0.004529140317894198,0.004277148137735276,0.006012109801236676,0.024943461509644216,0.048952608996334135,0.054949334053571386,0.025043723699479714,0.6236422172710409,0.12085669951710079,0.8898397974840111,1.0,0.6931471805599453,-0.006782560973914382,0.0025897864034149375,-0.00937234737732932,0.01352741056060433,0.018124837577849037,-0.002043771468449601,0.04429819113474592
000032,2011-04-18,23.45,53587.0,55254052.0,2.42,2.3,23.94,23.45,24.02,1.83,0.43,3057.33,150764093.0,0.5938598750973497,0.5570493194872776,7.243302598877052e-05,0.014836795252225476,0.004229329791154646,0.02229054573405076,0.02447397498737125,0.06662310274155714,0.05590348488247199,0.02453787228270672,0.9433393217073728,0.22924301447602283,1.2885826960993392,3.0,1.3862943611198906,0.018124837577849037,0.0022266400374241742,0.015898197540424864,0.01268073275973961,0.0120408346986073,-0.04266858842860245,0.040124934873925544
000032,2011-04-19,23.73,118643.0,125027632.0,4.22,5.1,24.23,23.55,24.56,1.21,0.29,2999.04,153485258.0,0.6252605161025032,0.5930369721960119,0.0015230067527836754,0.017896151907242475,-0.013469790012328953,0.03275579140293661,0.0033925524440430177,0.07708834969438794,0.03453515616218916,0.02548987857975351,1.0603604609048314,0.2981319400801847,2.5979631117830335,1.0,0.6931471805599453,0.0120408346986073,-0.019249748595020367,0.03129058329362767,0.012429652952430538,-0.01790595415100532,-0.08049679342098255,0.03762630282943777
000032,2011-04-20,24.08,72346.0,75782216.0,3.43,3.11,23.8,23.73,24.56,-1.77,-0.43,3007.04,128317167.0,0.5565501783989261,0.4855078576076549,0.0011662100170487816,-0.0012589173310952884,-0.008008402951061422,0.012679771934303474,0.004424150618195233,0.055377770551412686,0.03550651935143789,0.02658780568378318,0.7240908099304522,0.2354088562777268,1.5076386385277658,1.0,0.6931471805599453,-0.01790595415100532,0.0026639687553787162,-0.020569922906384038,0.012582467237978885,-0.0037886806001148853,-0.08878529475355991,0.03757526540580751
000032,2011-04-22,23.65,48508.0,50252544.0,3.11,2.08,23.71,23.57,24.31,-0.38,-0.09,3010.52,124375145.0,0.543097836752878,0.49824557609282266,0.0005460796345232328,-0.005369577984730256,-0.004751244011356515,0.0071361821425537375,0.00405421089634217,0.04904541733955714,0.034913829085257087,0.02701171018425774,0.6373062349597958,0.20039606406275265,0.9822226766922614,2.0,1.0986122886681098,-0.0037886806001148853,0.001156615102450197,-0.004945295702565082,0.012589256463604568,-0.09181566011234685,-0.10831722319724299,0.040837207276616334
000032,2011-04-25,23.26,104979.0,99806248.0,7.84,4.51,21.63,21.59,23.45,-8.77,-2.08,2964.95,128284888.0,0.33909961909228187,0.46121521502904506,-0.006086900987737694,-0.07808370982865909,-0.014238427329694825,-0.07790685281892806,-0.0114155917227583,-0.04340006486422743,0.018041906722211287,0.034495143749071276,-0.3845984983863686,0.060459967145203346,1.9731485345028037,3.0,1.3862943611198906,-0.09181566011234685,-0.015252652413921429,-0.07656300769842542,0.023954680914868565,-0.013966707481708193,-0.018760174999318723,0.014137133347723436
000032,2011-04-26,21.55,39811.0,36312044.0,3.14,1.71,21.33,21.02,21.7,-1.39,-0.3,2938.98,106497504.0,0.3204060750667778,0.46654858932649956,-0.011071087314550318,-0.07018308631211867,-0.015122116975737399,-0.08678340540309115,-0.019948306006300487,-0.057431984563036775,0.0076179843606154485,0.03475885563860877,-0.2297064474337116,-0.00947879266275036,0.7446674192337199,1.0,0.6931471805599453,-0.013966707481708193,-0.00879758652319233,-0.005169120958515863,0.024033456498864958,-0.0009380863727333563,-0.011031083432273546,0.020025411673955454
000032,2011-04-27,21.37,32602.0,29868804.0,1.92,1.4,21.31,21.18,21.59,-0.09,-0.02,2925.41,116709578.0,0.3191429596503501,0.4647967831658735,-0.013683790420876665,-0.046788334227947925,-0.014807804996329166,-0.08340143662093003,-0.023620402105213323,-0.0589187796709969,0.0017627983514951762,0.03368064315891207,-0.0880710474497423,-0.07809990646661312,0.6141743111919593,1.0,0.6931471805599453,-0.0009380863727333563,-0.004627940576937156,0.0036898542042037995,0.023934106337062167,-0.018948932669983497,-0.014654008387102754,0.020954856502908605
000032,2011-04-28,21.57,20895.0,18899890.0,3.8,0.9,20.91,20.85,21.66,-1.88,-0.4,2887.04,121275676.0,0.29416547647761004,0.47418480629837134,-0.01611688165750116,-0.03985673615575347,-0.019807291419103867,-0.09490314900984742,-0.03486505848730315,-0.07704530908609386,-0.012454744549891261,0.03464011947227372,-0.07330146713753907,-0.16468324481400964,0.41026496892816483,1.0,0.6931471805599453,-0.018948932669983497,-0.013202886003123023,-0.005746046666860474,0.023624913930704768,0.013773668237424604,0.004485382335070778,0.019518722147199394
000032,2011-04-29,20.91,15961.0,14349071.0,1.87,0.69,21.2,20.81,21.2,1.39,0.29,2911.51,101989391.0,0.3348126259034899,0.44043379947087885,-0.015515241555254114,-0.0035721000188005947,-0.004808622432900367,-0.07679578461471481,-0.025926525035341985,-0.064795276922059,-0.0054117734268731565,0.03303983718378762,0.06711436408758653,-0.23737497001366087,0.3329474222179808,1.0,0.6931471805599453,0.013773668237424604,0.008440091146975673,0.00533357709044893,0.02390851881350779,0.008922341416347571,-0.010812966967680292,0.018373822358053602
000032,2011-05-03,21.16,18981.0,17284040.0,1.56,0.82,21.39,21.1,21.43,0.9,0.19,2932.19,108343988.0,0.36078516044720194,0.4760008287948086,-0.013715551636079178,0.0076314301865461065,0.0045097234488489235,-0.06416117953317435,-0.018620732703432563,-0.056802063658878854,0.00038034962255872884,0.031509313857783564,0.15564911098060305,-0.15622864226513863,0.41645320359157345,4.0,1.6094379124341003,0.008922341416347571,0.00707773716282971,0.001844604253517861,0.02393632149329817,-0.03424014940063737,-0.02173998663640599,0.018074666141245282
000032,2011-05-04,21.39,24701.0,22124168.0,3.79,1.06,20.67,20.58,21.39,-3.37,-0.72,2866.02,124379051.0,0.3111978550578101,0.4799772810803258,-0.014508055924684047,-0.020193401592718763,-0.013225984821827685,-0.09034898560929461,-0.039769546299302516,-0.08845687405828517,-0.0228443486464307,0.033076905468359515,0.0571283753651803,-0.13725798111296286,0.5541378625725192,1.0,0.6931471805599453,-0.03424014940063737,-0.02282527635895118,-0.011414873041686188,0.024824998679432626,0.007710881579203476,0.019166854122420685,0.0017155232123542783
000032,2011-05-05,20.71,15341.0,13632722.0,1.6,0.66,20.83,20.65,20.98,0.77,0.16,2872.4,98861012.0,0.3331326445484109,0.43346665212208924,-0.013229069461356215,-0.008095238095238155,-0.007406096829394415,-0.07786975961751308,-0.036097840565871286,-0.0813603922116296,-0.021334514624928524,0.03160995565600058,0.13771030634776005,-0.1766075274806872,0.3560652480688419,1.0,0.6931471805599453,0.007710881579203476,0.0022236095053318394,0.005487272073871637,0.024838024428660704,0.00478928118502772,0.014583492507089046,0.007454300360297675
000032,2011-05-06,20.71,14061.0,12531287.0,2.5,0.6,20.93,20.54,21.06,0.48,0.1,2863.89,102577116.0,0.34712635293795097,0.39294436620533074,-0.011294618079146822,-0.0035231384498189966,-0.008760896607437063,-0.06859800191353493,-0.0367317312553207,-0.0768891502499266,-0.024639415197103554,0.03098648519585146,0.192756355725366,-0.125502521052237,0.3333977477097528,1.0,0.6931471805599453,0.00478928118502772,-0.0029670767144546624,0.007756357899482383,0.02493588849518102,0.005241851411600681,0.015455671999604001,0.009867449758510763
000032,2011-05-09,20.93,12946.0,11656399.0,1.67,0.56,21.04,20.83,21.18,0.53,0.11,2872.46,87632168.0,0.36296200907868686,0.4299801553314468,-0.008973510790081,0.0032424184627122266,-0.0030998906084280797,-0.05934950262657879,-0.03164336875483453,-0.07213994340524055,-0.022128682167991465,0.029810947708240172,0.24115507905001293,-0.07192640834712846,0.31471905987822696,3.0,1.3862943611198906,0.005241851411600681,0.002987964951940578,0.002253886459660103,0.025043000547469562,0.006631952303751207,0.01677860079949455,0.010021777449334414
000032,2011-05-10,21.04,15556.0,14087905.0,1.38,0.67,21.18,21.04,21.33,0.67,0.14,2890.63,87583240.0,0.38345894571558703,0.38700691081497707,-0.006424751156184335,0.011944577161968395,0.006108427193116883,-0.048346513299784344,-0.023222965815186014,-0.0661924636999589,-0.016593494261593622,0.028476630302029717,0.29043220533665237,-0.09368167403951333,0.3858436360974665,1.0,0.6931471805599453,0.006631952303751207,0.006305665955375317,0.00032628634837589005,0.024865737366527356,0.00893072915779599,0.013785560838683344,0.011906270375276654
000032,2011-05-11,21.18,21791.0,19847180.0,1.65,0.94,21.37,21.08,21.43,0.9,0.19,2883.42,97584234.0,0.4111499429118443,0.24227500099709615,-0.003715286073053463,0.014238253440911341,0.0023847929471312312,-0.03625868133850452,-0.023360238667776922,-0.057773989212386634,-0.019409219180731463,0.02737734937950686,0.34360292283288,-0.02563192748420542,0.5483730124276538,1.0,0.6931471805599453,0.00893072915779599,-0.0024973818194669994,0.01142811097726299,0.024876775028335796,-0.009875462340957673,0.00829493548723117,0.011795756080394865
